Order Date,Order ID,Market,Category,Sales,Quantity,Profit
2013-05-15,IN-2013-22417,Kumasi,Furniture,53.01,1,4.77
2013-05-15,IN-2013-38566,Kumasi,Office Supplies,221.184,8,36.864
2013-05-15,SF-2013-630,Takoradi,Technology,162.0,4,19.44
2013-05-15,ID-2013-76849,Kumasi,Office Supplies,148.2516,6,-42.0084
2013-05-15,US-2013-166786,Accra,Furniture,73.536,3,-9.204
2013-05-15,ID-2013-77248,Kumasi,Furniture,93.6006,2,14.1006
2013-05-15,ES-2013-2023083,Bawku,Technology,219.78,3,32.94
2013-05-15,CA-2013-141019,Koforidua,Furniture,79.384,1,29.769
2013-05-15,ES-2013-2023083,Bawku,Office Supplies,75.15,3,4.5
2013-05-15,ID-2013-34051,Kumasi,Furniture,47.4,2,-24.66
2013-05-15,IN-2013-38685,Kumasi,Office Supplies,51.66,2,17.52
2013-05-15,ES-2013-3508441,Bawku,Office Supplies,77.85,5,14.7
2013-05-15,US-2013-148901,Koforidua,Office Supplies,57.582,3,-44.1462
2013-05-15,US-2013-166786,Accra,Technology,97.12,2,39.8
2013-05-15,IV-2013-8560,Takoradi,Technology,65.28,1,3.9
2013-05-15,ID-2013-34051,Kumasi,Technology,111.96,3,-100.8
2013-05-15,CA-2013-3370,Bawku,Office Supplies,32.16,4,13.44
2013-05-15,MX-2013-137981,Accra,Office Supplies,86.4,9,4.32
2013-05-15,IN-2013-38685,Kumasi,Office Supplies,24.96,2,2.22
2013-05-15,ID-2013-77248,Kumasi,Furniture,48.7494,3,-6.6906
2013-05-15,ID-2013-76849,Kumasi,Office Supplies,31.7046,2,-4.2354
2013-05-15,ID-2013-76849,Kumasi,Office Supplies,34.9596,4,-0.0804
2013-05-15,US-2013-148901,Koforidua,Furniture,30.192,3,8.3028
2013-05-15,ID-2013-34051,Kumasi,Office Supplies,45.96,8,-42.36
2013-05-15,MX-2013-164903,Accra,Office Supplies,30.96,3,11.4
2013-05-15,US-2013-148901,Koforidua,Technology,43.6,5,4.36
2013-05-15,IN-2013-69541,Kumasi,Office Supplies,12.96,2,-4.14
2013-05-15,US-2013-148901,Koforidua,Office Supplies,31.104,6,10.8864
2013-05-15,MX-2013-137981,Accra,Office Supplies,32.04,3,-21.36
2013-05-15,ES-2013-3508441,Bawku,Office Supplies,22.86,2,8.22
2013-05-15,US-2013-128314,Accra,Office Supplies,29.376,3,-4.824
2013-05-15,MO-2013-7230,Takoradi,Office Supplies,12.36,1,3.45
2013-05-15,ES-2013-1526338,Bawku,Office Supplies,21.96,2,7.68
2013-05-15,IV-2013-8560,Takoradi,Office Supplies,19.2,2,0.36
2013-05-15,ES-2013-1526338,Bawku,Office Supplies,16.74,2,6.18
2013-05-15,US-2013-148901,Koforidua,Office Supplies,10.38,2,-7.612
2013-05-15,US-2013-148901,Koforidua,Office Supplies,13.392,8,-9.8208
2013-05-15,US-2013-148901,Koforidua,Office Supplies,4.768,2,0.4172
2013-06-15,ES-2013-3502187,Bawku,Technology,1136.43,3,420.39
2013-06-15,ID-2013-50928,Kumasi,Technology,1115.7768,4,311.8968
2013-06-15,MX-2013-114202,Accra,Technology,1057.9798,5,103.8798
2013-06-15,CA-2013-128223,Koforidua,Furniture,1293.488,7,80.843
2013-06-15,MX-2013-100538,Accra,Furniture,637.184,8,15.904
2013-06-15,CA-2013-132304,Koforidua,Furniture,1115.17,7,334.551
2013-06-15,ID-2013-50928,Kumasi,Technology,620.496,4,-6.744
2013-06-15,ES-2013-2979822,Bawku,Technology,1071.441,7,285.621
2013-06-15,ES-2013-3502187,Bawku,Office Supplies,1345.329,3,328.779
2013-06-15,MX-2013-141859,Accra,Technology,423.19192,2,41.55192
2013-06-15,US-2013-108497,Koforidua,Furniture,599.165,5,35.245
2013-06-15,ES-2013-3502187,Bawku,Office Supplies,115.8,5,55.5
2013-06-15,ES-2013-2759612,Bawku,Office Supplies,213.36,7,19.11
2013-06-15,ID-2013-50928,Kumasi,Furniture,156.1032,2,-29.9568
2013-06-15,ES-2013-2979822,Bawku,Office Supplies,178.2,4,45.48
2013-06-15,ES-2013-1777796,Bawku,Technology,222.705,1,-273.615
2013-06-15,ES-2013-2979822,Bawku,Technology,136.89,3,-12.24
2013-06-15,ES-2013-2759612,Bawku,Furniture,368.91,3,92.16
2013-06-15,CA-2013-155747,Koforidua,Furniture,337.176,2,-118.0116
2013-06-15,ES-2013-2759612,Bawku,Office Supplies,99.66,2,9.96
2013-06-15,IN-2013-62128,Kumasi,Office Supplies,188.7,10,88.5
2013-06-15,IN-2013-62128,Kumasi,Office Supplies,329.28,7,49.35
2013-06-15,IN-2013-62128,Kumasi,Technology,284.25,5,28.35
2013-06-15,MX-2013-136469,Accra,Office Supplies,169.28,2,59.24
2013-06-15,MO-2013-9040,Takoradi,Technology,103.77,1,14.52
2013-06-15,ES-2013-1777796,Bawku,Office Supplies,109.095,7,-59.115
2013-06-15,IZ-2013-1300,Takoradi,Furniture,59.82,1,12.54
2013-06-15,CA-2013-107216,Koforidua,Technology,29.29,1,9.6657
2013-06-15,ES-2013-3502187,Bawku,Office Supplies,19.98,3,1.71
2013-06-15,IN-2013-86677,Kumasi,Office Supplies,201.36,4,42.24
2013-06-15,CA-2013-133872,Koforidua,Office Supplies,39.936,4,-26.624
2013-06-15,ES-2013-1777796,Bawku,Office Supplies,60.615,9,-54.675
2013-06-15,IN-2013-62128,Kumasi,Office Supplies,57.45,5,2.25
2013-06-15,CA-2013-107216,Koforidua,Office Supplies,8.64,3,2.5056
2013-06-15,CA-2013-107216,Koforidua,Office Supplies,7.04,4,2.0416
2013-06-15,MX-2013-136469,Accra,Office Supplies,19.86,1,2.58
2013-06-15,CA-2013-107216,Koforidua,Furniture,8.73,3,4.1031
2013-06-15,CA-2013-133872,Koforidua,Technology,18.464,2,2.308
2013-07-15,IT-2013-1659438,Bawku,Technology,1330.992,12,-103.608
2013-07-15,ES-2013-5785549,Bawku,Furniture,2958.984,7,953.274
2013-07-15,IT-2013-1659438,Bawku,Office Supplies,1332.639,11,547.569
2013-07-15,MX-2013-115532,Accra,Furniture,751.872,3,56.352
2013-07-15,CA-2013-136924,Koforidua,Technology,380.864,8,38.0864
2013-07-15,CA-2013-101966,Koforidua,Technology,419.944,7,52.493
2013-07-15,CA-2013-137050,Koforidua,Furniture,579.136,4,21.7176
2013-07-15,IT-2013-1659438,Bawku,Furniture,154.17,3,44.64
2013-07-15,IN-2013-45237,Kumasi,Furniture,1289.76,8,618.96
2013-07-15,CA-2013-115483,Koforidua,Office Supplies,219.84,5,79.692
2013-07-15,IN-2013-60861,Kumasi,Technology,232.65,5,116.25
2013-07-15,ES-2013-3845157,Bawku,Office Supplies,231.39,5,-2.61
2013-07-15,ES-2013-5442738,Bawku,Office Supplies,51.78,1,19.14
2013-07-15,ES-2013-3718507,Bawku,Office Supplies,70.38,3,23.85
2013-07-15,CA-2013-109953,Koforidua,Office Supplies,151.62,7,50.0346
2013-07-15,MX-2013-149167,Accra,Technology,97.66428,1,30.12428
2013-07-15,CA-2013-109953,Koforidua,Technology,110.376,3,12.4173
2013-07-15,CA-2013-157588,Koforidua,Furniture,51.75,1,15.525
2013-07-15,IN-2013-45237,Kumasi,Office Supplies,84.0,5,10.05
2013-07-15,ES-2013-5442738,Bawku,Office Supplies,49.26,2,9.3
2013-07-15,MX-2013-128006,Accra,Furniture,78.92,2,15.76
2013-07-15,NI-2013-9790,Takoradi,Office Supplies,10.71,2,-22.17
2013-07-15,CA-2013-137050,Koforidua,Office Supplies,41.86,7,10.465
2013-07-15,CA-2013-157588,Koforidua,Office Supplies,36.4,5,17.108
2013-07-15,CA-2013-109953,Koforidua,Furniture,30.8,4,10.164
2013-07-15,IN-2013-84052,Kumasi,Technology,29.67,1,7.11
2013-07-15,CA-2013-101378,Koforidua,Technology,29.0,2,7.25
2013-07-15,IN-2013-84052,Kumasi,Office Supplies,28.32,2,4.2
2013-07-15,CA-2013-137050,Koforidua,Office Supplies,11.21,1,3.363
2013-07-15,CA-2013-117282,Koforidua,Office Supplies,14.16,2,5.133
2013-07-15,CA-2013-137050,Koforidua,Office Supplies,14.07,7,6.8943
2013-07-15,CA-2013-169215,Koforidua,Office Supplies,29.61,9,13.3245
2013-07-15,NI-2013-9790,Takoradi,Office Supplies,9.45,2,-18.63
2013-07-15,ES-2013-3845157,Bawku,Furniture,19.044,2,-0.036
2013-07-15,CA-2013-137050,Koforidua,Office Supplies,9.144,3,3.2004
2013-07-15,MX-2013-149167,Accra,Office Supplies,5.88,2,1.76
2013-07-15,CA-2013-120180,Koforidua,Office Supplies,11.632,2,1.0178
2013-07-15,CA-2013-137050,Koforidua,Office Supplies,8.544,2,2.8836
2013-07-15,NI-2013-9790,Takoradi,Office Supplies,3.573,1,-5.487
2013-07-15,IN-2013-45237,Kumasi,Office Supplies,7.77,1,1.62
2013-08-15,RS-2013-7430,Takoradi,Technology,2544.84,4,712.44
2013-08-15,MX-2013-140186,Accra,Furniture,1167.168,6,-204.312
2013-08-15,MX-2013-140186,Accra,Technology,758.979,3,44.079
2013-08-15,MX-2013-140186,Accra,Furniture,1767.552,8,44.032
2013-08-15,ML-2013-4490,Takoradi,Furniture,1878.72,4,732.6
2013-08-15,MX-2013-115189,Accra,Furniture,824.22,3,304.92
2013-08-15,ES-2013-1946968,Bawku,Furniture,826.902,2,-91.878
2013-08-15,UP-2013-4690,Takoradi,Technology,2109.36,8,527.28
2013-08-15,MX-2013-121531,Accra,Furniture,394.92,9,51.3
2013-08-15,IN-2013-85550,Kumasi,Technology,346.92,2,97.08
2013-08-15,IN-2013-74329,Kumasi,Furniture,446.796,4,143.916
2013-08-15,SF-2013-5940,Takoradi,Technology,288.54,2,17.28
2013-08-15,MX-2013-140186,Accra,Technology,170.52,3,66.48
2013-08-15,IT-2013-4523429,Bawku,Furniture,194.796,7,-190.134
2013-08-15,CA-2013-136770,Koforidua,Technology,259.896,2,-56.3108
2013-08-15,MX-2013-121531,Accra,Technology,244.0,5,56.1
2013-08-15,RS-2013-7430,Takoradi,Office Supplies,205.8,4,51.36
2013-08-15,IN-2013-19428,Kumasi,Furniture,226.557,3,98.127
2013-08-15,US-2013-102505,Accra,Furniture,208.572,7,-59.108
2013-08-15,CA-2013-136770,Koforidua,Technology,247.188,2,-49.4376
2013-08-15,UP-2013-8110,Takoradi,Office Supplies,462.96,8,110.88
2013-08-15,MX-2013-140186,Accra,Furniture,145.728,4,5.408
2013-08-15,MX-2013-164315,Accra,Furniture,313.488,3,50.928
2013-08-15,CA-2013-136770,Koforidua,Technology,279.96,5,48.993
2013-08-15,ES-2013-4637759,Bawku,Office Supplies,311.07,2,-292.41
2013-08-15,UP-2013-4690,Takoradi,Furniture,220.08,2,17.58
2013-08-15,IN-2013-19736,Kumasi,Office Supplies,118.1565,7,8.5365
2013-08-15,IN-2013-74329,Kumasi,Office Supplies,159.165,5,21.165
2013-08-15,ES-2013-3657887,Bawku,Furniture,110.784,2,-110.796
2013-08-15,CA-2013-136021,Koforidua,Technology,105.552,6,35.6238
2013-08-15,IN-2013-19736,Kumasi,Office Supplies,98.9175,5,-54.0825
2013-08-15,IN-2013-46609,Kumasi,Technology,108.3648,2,28.6848
2013-08-15,ID-2013-85956,Kumasi,Office Supplies,39.42,6,-7.38
2013-08-15,MX-2013-164315,Accra,Office Supplies,118.48,4,10.64
2013-08-15,RS-2013-7430,Takoradi,Office Supplies,54.18,2,27.06
2013-08-15,ES-2013-1946968,Bawku,Office Supplies,228.825,3,50.805
2013-08-15,MX-2013-153682,Accra,Office Supplies,86.256,4,11.456
2013-08-15,SF-2013-5940,Takoradi,Office Supplies,72.0,6,2.88
2013-08-15,NI-2013-2460,Takoradi,Furniture,60.696,8,-131.544
2013-08-15,NI-2013-2460,Takoradi,Office Supplies,68.184,4,-125.016
2013-08-15,IN-2013-74329,Kumasi,Technology,57.618,2,14.058
2013-08-15,CA-2013-119515,Koforidua,Office Supplies,15.552,3,5.4432
2013-08-15,MX-2013-140200,Accra,Office Supplies,65.36,5,-0.84
2013-08-15,IN-2013-74329,Kumasi,Office Supplies,43.659,1,7.269
2013-08-15,NI-2013-2460,Takoradi,Furniture,32.121,1,-31.059
2013-08-15,IN-2013-74329,Kumasi,Office Supplies,23.166,3,0.486
2013-08-15,CA-2013-136021,Koforidua,Office Supplies,15.54,3,7.6146
2013-08-15,IN-2013-46609,Kumasi,Office Supplies,38.1717,3,5.5017
2013-08-15,ML-2013-4490,Takoradi,Office Supplies,24.72,2,4.92
2013-08-15,UP-2013-4690,Takoradi,Office Supplies,13.11,1,0.9
2013-08-15,MX-2013-140200,Accra,Office Supplies,24.64,1,5.22
2013-08-15,MX-2013-153682,Accra,Office Supplies,15.912,2,2.632
2013-08-15,MX-2013-140186,Accra,Office Supplies,72.32,2,14.44
2013-08-15,SF-2013-5940,Takoradi,Office Supplies,25.74,2,10.8
2013-08-15,ES-2013-1946968,Bawku,Office Supplies,16.875,1,6.735
2013-08-15,NI-2013-2460,Takoradi,Office Supplies,12.51,1,-24.21
2013-08-15,IN-2013-46609,Kumasi,Office Supplies,16.9335,3,-7.3665
2013-08-15,SF-2013-5940,Takoradi,Office Supplies,10.05,1,4.92
2013-08-15,SF-2013-5940,Takoradi,Office Supplies,9.27,1,4.05
2013-08-15,NI-2013-2460,Takoradi,Office Supplies,2.475,1,-4.635
2013-08-15,MX-2013-140186,Accra,Office Supplies,25.6,8,5.76
2013-08-15,NI-2013-2460,Takoradi,Office Supplies,5.859,1,-8.211
2013-08-15,NI-2013-2460,Takoradi,Furniture,5.265,1,-11.415
2013-09-15,US-2013-111752,Accra,Furniture,406.44,6,-264.24
2013-09-15,CA-2013-153178,Koforidua,Office Supplies,673.568,2,252.588
2013-09-15,CA-2013-153178,Koforidua,Technology,437.85,3,131.355
2013-09-15,IN-2013-62723,Kumasi,Furniture,110.88,2,16.62
2013-09-15,ES-2013-2384554,Bawku,Technology,81.84,2,12.24
2013-09-15,IN-2013-62723,Kumasi,Office Supplies,16.74,2,0.66
2013-09-15,MO-2013-3680,Takoradi,Office Supplies,70.68,4,6.96
2013-09-15,MO-2013-3680,Takoradi,Office Supplies,17.01,1,7.98
2013-09-15,CA-2013-155439,Koforidua,Office Supplies,25.92,4,12.4416
2013-10-15,ES-2013-1521931,Bawku,Office Supplies,1503.684,6,284.004
2013-10-15,CA-2013-125220,Koforidua,Technology,1649.75,5,544.4175
2013-10-15,IN-2013-36193,Kumasi,Furniture,825.36,2,49.5
2013-10-15,IN-2013-20933,Kumasi,Technology,636.3,1,235.41
2013-10-15,MX-2013-116211,Accra,Technology,1154.90556,9,205.94556
2013-10-15,ES-2013-1521931,Bawku,Office Supplies,637.2,5,49.5
2013-10-15,ID-2013-42423,Kumasi,Technology,623.6685,3,-153.5715
2013-10-15,MX-2013-100923,Accra,Office Supplies,554.16,4,11.04
2013-10-15,MX-2013-152485,Accra,Furniture,1715.952,7,193.032
2013-10-15,MX-2013-100923,Accra,Technology,492.96,6,83.76
2013-10-15,IN-2013-75988,Kumasi,Furniture,206.517,5,56.517
2013-10-15,US-2013-108098,Koforidua,Technology,177.0,3,30.09
2013-10-15,MX-2013-158071,Accra,Technology,347.88,3,121.74
2013-10-15,IN-2013-75988,Kumasi,Office Supplies,286.0263,7,99.7563
2013-10-15,ES-2013-1521931,Bawku,Technology,198.75,5,5.85
2013-10-15,ES-2013-3845157,Bawku,Office Supplies,215.1,6,30.06
2013-10-15,ES-2013-3033501,Bawku,Furniture,299.052,2,9.912
2013-10-15,MX-2013-166611,Accra,Furniture,287.94,3,46.02
2013-10-15,MX-2013-166611,Accra,Technology,284.37012,3,22.17012
2013-10-15,MX-2013-110933,Accra,Technology,186.36,2,0.0
2013-10-15,MX-2013-110933,Accra,Furniture,222.624,6,-8.376
2013-10-15,IN-2013-75988,Kumasi,Office Supplies,90.7854,2,-4.4346
2013-10-15,ES-2013-3033501,Bawku,Office Supplies,210.0,7,39.9
2013-10-15,US-2013-160913,Accra,Technology,139.152,3,-86.988
2013-10-15,MX-2013-131247,Accra,Technology,189.46032,2,31.86032
2013-10-15,MX-2013-131247,Accra,Technology,253.2924,3,83.1924
2013-10-15,MX-2013-119886,Accra,Furniture,97.26,1,18.46
2013-10-15,ES-2013-1521931,Bawku,Office Supplies,100.65,5,26.1
2013-10-15,CA-2013-156503,Koforidua,Office Supplies,93.024,3,33.7212
2013-10-15,MX-2013-116211,Accra,Office Supplies,135.48,3,17.58
2013-10-15,MX-2013-140172,Accra,Office Supplies,240.1,7,93.52
2013-10-15,CA-2013-113607,Koforidua,Technology,1091.93,7,272.9825
2013-10-15,MX-2013-132115,Accra,Technology,61.8,3,27.18
2013-10-15,MX-2013-132115,Accra,Office Supplies,50.8,5,22.3
2013-10-15,ES-2013-1521931,Bawku,Office Supplies,97.578,2,11.898
2013-10-15,CA-2013-156503,Koforidua,Furniture,102.592,1,10.2592
2013-10-15,CA-2013-113607,Koforidua,Office Supplies,111.96,2,54.8604
2013-10-15,MX-2013-119886,Accra,Office Supplies,43.2,5,15.9
2013-10-15,MX-2013-100923,Accra,Furniture,117.6,2,47.04
2013-10-15,ES-2013-1521931,Bawku,Office Supplies,94.44,4,1.8
2013-10-15,ES-2013-3845157,Bawku,Office Supplies,30.96,3,9.54
2013-10-15,ES-2013-3033501,Bawku,Office Supplies,170.37,9,61.29
2013-10-15,IN-2013-75988,Kumasi,Office Supplies,45.2682,2,13.5882
2013-10-15,IN-2013-36193,Kumasi,Office Supplies,60.6,2,24.24
2013-10-15,CM-2013-3920,Takoradi,Office Supplies,47.4,2,0.0
2013-10-15,IN-2013-75988,Kumasi,Technology,40.8312,2,-19.2888
2013-10-15,ES-2013-3033501,Bawku,Furniture,85.59,3,17.91
2013-10-15,ES-2013-1818988,Bawku,Furniture,409.968,1,13.638
2013-10-15,MX-2013-117394,Accra,Office Supplies,35.52,6,0.24
2013-10-15,MX-2013-166611,Accra,Office Supplies,56.46,3,4.5
2013-10-15,IR-2013-5900,Takoradi,Office Supplies,19.8,2,7.92
2013-10-15,IN-2013-35878,Kumasi,Office Supplies,98.7,5,10.8
2013-10-15,CA-2013-156503,Koforidua,Office Supplies,35.008,4,13.128
2013-10-15,ES-2013-1521931,Bawku,Office Supplies,30.93,1,9.57
2013-10-15,IN-2013-36193,Kumasi,Office Supplies,22.74,2,11.1
2013-10-15,CA-2013-156503,Koforidua,Technology,22.704,1,5.9598
2013-10-15,MX-2013-100923,Accra,Office Supplies,58.74,3,16.44
2013-10-15,ID-2013-86348,Kumasi,Office Supplies,27.36,8,-6.96
2013-10-15,ES-2013-3033501,Bawku,Office Supplies,45.48,4,10.44
2013-10-15,MX-2013-131247,Accra,Furniture,65.92,2,13.16
2013-10-15,MX-2013-158071,Accra,Office Supplies,29.04,3,1.98
2013-10-15,ES-2013-1521931,Bawku,Office Supplies,26.64,2,10.92
2013-10-15,IN-2013-35878,Kumasi,Office Supplies,31.62,1,0.3
2013-10-15,ES-2013-3845157,Bawku,Office Supplies,18.99,3,0.72
2013-10-15,MX-2013-119886,Accra,Office Supplies,28.96,4,6.88
2013-10-15,CA-2013-156503,Koforidua,Office Supplies,39.152,1,14.682
2013-10-15,IN-2013-75988,Kumasi,Office Supplies,23.0823,3,2.2023
2013-10-15,IN-2013-35878,Kumasi,Furniture,246.9,2,101.22
2013-10-15,MX-2013-131247,Accra,Office Supplies,14.28,2,0.0
2013-10-15,US-2013-160913,Accra,Office Supplies,11.616,3,-15.444
2013-10-15,CA-2013-156503,Koforidua,Office Supplies,12.768,2,1.4364
2013-10-15,MX-2013-100923,Accra,Office Supplies,7.88,2,1.56
2013-11-15,MX-2013-147844,Accra,Technology,3045.84,7,1035.58
2013-11-15,IN-2013-28304,Kumasi,Technology,1462.14,6,321.66
2013-11-15,CA-2013-131065,Koforidua,Technology,499.98,2,114.9954
2013-11-15,IN-2013-82260,Kumasi,Technology,1287.96,2,489.42
2013-11-15,CA-2013-121370,Koforidua,Technology,1199.976,4,179.9964
2013-11-15,US-2013-164119,Accra,Technology,1022.256,4,-0.064
2013-11-15,US-2013-164119,Accra,Furniture,1093.248,6,-328.032
2013-11-15,ES-2013-5881573,Bawku,Office Supplies,542.1,13,64.74
2013-11-15,IN-2013-16992,Kumasi,Office Supplies,370.26,6,55.44
2013-11-15,IN-2013-16992,Kumasi,Furniture,666.72,4,73.32
2013-11-15,MX-2013-147844,Accra,Furniture,328.16,5,-36.94
2013-11-15,CA-2013-121370,Koforidua,Furniture,380.058,3,-21.7176
2013-11-15,IN-2013-45265,Kumasi,Technology,900.207,7,149.877
2013-11-15,IT-2013-3688620,Bawku,Furniture,1291.446,4,-39.834
2013-11-15,CM-2013-5360,Takoradi,Technology,166.62,2,34.98
2013-11-15,CA-2013-118759,Koforidua,Furniture,408.006,2,72.5344
2013-11-15,ES-2013-4954697,Bawku,Furniture,491.832,8,158.472
2013-11-15,MX-2013-121160,Accra,Technology,227.4,6,34.08
2013-11-15,MX-2013-121160,Accra,Technology,248.08,7,99.12
2013-11-15,MX-2013-139857,Accra,Office Supplies,430.92,14,189.56
2013-11-15,IN-2013-82260,Kumasi,Office Supplies,148.68,4,5.88
2013-11-15,ES-2013-3951434,Bawku,Office Supplies,256.23,5,56.88
2013-11-15,ES-2013-2271399,Bawku,Technology,1051.824,8,-111.456
2013-11-15,MO-2013-6060,Takoradi,Technology,126.09,1,21.42
2013-11-15,CM-2013-5360,Takoradi,Technology,80.46,1,10.44
2013-11-15,MX-2013-139857,Accra,Office Supplies,129.56,2,24.6
2013-11-15,TU-2013-3850,Takoradi,Office Supplies,87.84,4,-92.28
2013-11-15,IT-2013-3688620,Bawku,Furniture,88.02,2,31.68
2013-11-15,ES-2013-4954697,Bawku,Office Supplies,169.38,6,0.0
2013-11-15,ES-2013-1835691,Bawku,Furniture,95.76,3,-102.96
2013-11-15,US-2013-164119,Accra,Office Supplies,245.016,3,-85.764
2013-11-15,ES-2013-3951434,Bawku,Office Supplies,54.432,3,-3.078
2013-11-15,MX-2013-139857,Accra,Office Supplies,62.46,3,22.44
2013-11-15,IN-2013-68274,Kumasi,Furniture,64.2765,5,7.8765
2013-11-15,BO-2013-9400,Takoradi,Office Supplies,52.86,2,4.74
2013-11-15,ES-2013-4954697,Bawku,Office Supplies,98.4,2,42.3
2013-11-15,IN-2013-82260,Kumasi,Office Supplies,47.88,4,2.28
2013-11-15,US-2013-164119,Accra,Office Supplies,71.736,2,-7.184
2013-11-15,IN-2013-28304,Kumasi,Office Supplies,54.36,4,9.72
2013-11-15,US-2013-152800,Accra,Office Supplies,63.36,9,1.44
2013-11-15,MX-2013-139857,Accra,Technology,26.36,1,8.16
2013-11-15,ES-2013-3951434,Bawku,Office Supplies,13.23,3,0.0
2013-11-15,ES-2013-2003988,Bawku,Office Supplies,51.78,1,9.3
2013-11-15,US-2013-164119,Accra,Office Supplies,81.408,4,-46.192
2013-11-15,US-2013-144351,Koforidua,Technology,89.97,3,25.1916
2013-11-15,ID-2013-14318,Kumasi,Technology,59.025,1,-22.455
2013-11-15,RS-2013-3820,Takoradi,Office Supplies,45.75,1,21.03
2013-11-15,MX-2013-139857,Accra,Office Supplies,25.84,2,12.64
2013-11-15,US-2013-164119,Accra,Office Supplies,86.352,4,-47.568
2013-11-15,MO-2013-6060,Takoradi,Office Supplies,13.47,1,0.66
2013-11-15,ES-2013-5881573,Bawku,Office Supplies,21.96,2,7.68
2013-11-15,MX-2013-121160,Accra,Office Supplies,18.48,2,4.96
2013-11-15,ES-2013-4954697,Bawku,Office Supplies,40.86,3,19.53
2013-11-15,RS-2013-3820,Takoradi,Office Supplies,21.96,2,9.0
2013-11-15,CA-2013-121370,Koforidua,Furniture,48.576,3,9.7152
2013-11-15,MX-2013-106614,Accra,Office Supplies,15.36,2,4.88
2013-11-15,IN-2013-16397,Kumasi,Furniture,33.642,2,10.782
2013-11-15,US-2013-164119,Accra,Technology,32.508,3,-11.412
2013-11-15,US-2013-112970,Koforidua,Office Supplies,9.84,3,2.8536
2013-11-15,SF-2013-7960,Takoradi,Office Supplies,29.01,1,3.18
2013-11-15,RS-2013-3820,Takoradi,Office Supplies,25.47,1,6.6
2013-11-15,US-2013-117541,Koforidua,Furniture,19.92,4,6.5736
2013-11-15,US-2013-164119,Accra,Office Supplies,24.768,4,-1.312
2013-11-15,US-2013-164119,Accra,Technology,29.244,1,-15.116
2013-11-15,CA-2013-131065,Koforidua,Office Supplies,5.28,1,2.376
2013-11-15,RS-2013-3820,Takoradi,Office Supplies,16.98,1,2.88
2013-11-15,CA-2013-166618,Koforidua,Office Supplies,23.65,1,6.149
2013-11-15,ES-2013-4954697,Bawku,Office Supplies,21.72,2,2.82
2013-11-15,CA-2013-131065,Koforidua,Office Supplies,8.26,2,3.8822
2013-11-15,US-2013-165785,Accra,Office Supplies,31.68,9,-30.24
2013-11-15,US-2013-165785,Accra,Office Supplies,16.72,5,-21.38
2013-11-15,CA-2013-166618,Koforidua,Technology,13.98,2,3.9144
2013-11-15,US-2013-152800,Accra,Office Supplies,33.44,5,-4.66
2013-11-15,US-2013-152800,Accra,Office Supplies,9.376,2,2.776
2013-11-15,US-2013-152800,Accra,Office Supplies,16.416,3,-1.284
2013-11-15,IN-2013-13681,Kumasi,Office Supplies,10.296,2,0.696
2013-11-15,US-2013-117541,Koforidua,Office Supplies,16.45,5,7.567
2013-11-15,US-2013-165785,Accra,Office Supplies,8.208,3,-9.492
2013-11-15,CA-2013-118759,Koforidua,Office Supplies,40.44,3,10.5144
2013-11-15,CA-2013-149482,Koforidua,Office Supplies,7.38,2,3.4686
2013-11-15,US-2013-165785,Accra,Office Supplies,4.688,2,-1.912
2013-11-15,CA-2013-134691,Koforidua,Office Supplies,2.296,2,-3.9032
2013-12-15,US-2013-132535,Accra,Furniture,556.704,3,-18.576
2013-12-15,CA-2013-129126,Koforidua,Furniture,396.92,4,198.46
2013-12-15,CA-2013-146325,Koforidua,Furniture,81.424,2,-9.1602
2013-12-15,CA-2013-146325,Koforidua,Office Supplies,134.8,10,35.048
2013-12-15,CA-2013-146143,Koforidua,Furniture,133.38,6,58.6872
2013-12-15,CA-2013-129126,Koforidua,Office Supplies,23.12,2,7.803
2013-12-15,CA-2013-129126,Koforidua,Office Supplies,21.48,6,10.5252
2013-12-15,CA-2013-129126,Koforidua,Office Supplies,14.62,2,6.7252
2013-12-15,CA-2013-129126,Koforidua,Office Supplies,17.15,1,4.6305
2013-12-15,CA-2013-129126,Koforidua,Office Supplies,5.76,2,2.8224
2013-01-16,IN-2013-12239,Kumasi,Technology,404.676,4,-31.524
2013-01-16,MO-2013-860,Takoradi,Furniture,634.74,2,215.76
2013-01-16,TZ-2013-210,Takoradi,Furniture,437.34,1,74.34
2013-01-16,TZ-2013-810,Takoradi,Office Supplies,186.624,1,14.514
2013-01-16,IN-2013-55891,Kumasi,Office Supplies,181.98,4,50.46
2013-01-16,IT-2013-1230554,Bawku,Technology,409.5,6,-172.08
2013-01-16,IN-2013-10174,Kumasi,Furniture,221.76,4,33.24
2013-01-16,IN-2013-50536,Kumasi,Furniture,180.6,5,51.9
2013-01-16,ES-2013-3086085,Bawku,Office Supplies,344.37,13,61.62
2013-01-16,IN-2013-55891,Kumasi,Office Supplies,88.965,1,32.595
2013-01-16,IN-2013-12239,Kumasi,Office Supplies,44.037,1,2.907
2013-01-16,MO-2013-860,Takoradi,Technology,251.46,2,55.32
2013-01-16,IN-2013-55891,Kumasi,Office Supplies,109.998,6,4.878
2013-01-16,IT-2013-1230554,Bawku,Furniture,303.825,5,-18.375
2013-01-16,ES-2013-1986520,Bawku,Office Supplies,135.45,5,67.65
2013-01-16,MO-2013-860,Takoradi,Office Supplies,94.98,2,7.56
